doc_id,split,token_count,p_span_count,i_span_count,o_span_count,total_span_count,has_overlap,overlap_token_count
14514742,train,360,4,11,12,27,True,21
14519754,train,284,3,7,9,19,True,2
14520769,train,322,4,17,7,28,True,2
14521638,train,296,6,6,3,15,True,1
14550686,train,241,4,13,12,29,True,10
14567804,train,240,3,5,3,11,False,0
1457432,train,406,3,7,20,30,True,6
1457622,train,309,2,5,6,13,False,0
14576501,train,225,3,12,8,23,True,11
14578078,train,195,1,6,5,12,True,13
14589718,train,210,4,4,6,14,True,17
1459383,train,223,3,2,4,9,False,0
14596755,train,285,2,3,6,11,False,0
14599236,train,138,2,3,5,10,True,4
14605954,train,266,6,4,10,20,True,15
14609821,train,298,3,9,6,18,True,5
14616133,train,12,1,1,1,3,True,4
14616151,train,303,5,13,13,31,True,8
14616279,train,390,6,10,6,22,True,3
14616872,train,328,4,4,4,12,False,0
14617595,train,387,2,1,9,12,False,0
14622630,train,249,4,2,10,16,False,0
14623199,train,199,5,7,6,18,False,0
14625812,train,440,7,4,8,19,True,3
14626750,train,299,4,6,6,16,False,0
14627879,train,283,5,6,9,20,True,3
14628158,train,246,4,5,6,15,False,0
14636372,train,195,4,7,7,18,False,0
14649341,train,390,6,17,13,36,False,0
14650571,train,171,6,10,8,24,True,16
14650863,train,316,3,4,5,12,False,0
14655885,train,262,5,5,5,15,False,0
14656280,train,380,4,7,8,19,True,7
14657766,train,14,1,1,1,3,True,5
14660988,train,350,8,3,7,18,True,1
14661011,train,488,5,12,13,30,True,10
14662278,train,302,4,3,1,8,True,2
14668075,train,296,2,6,2,10,True,1
14669937,train,266,1,9,6,16,False,0
14670288,train,254,4,6,9,19,False,0
1467386,train,127,2,4,6,12,False,0
14674492,train,304,4,5,8,17,True,2
14685645,train,291,5,9,8,22,False,0
14690574,train,144,4,5,1,10,False,0
14699228,train,372,6,18,4,28,True,8
14710214,train,303,2,7,13,22,True,1
14711190,train,454,1,5,11,17,True,5
14713377,train,296,10,7,2,19,True,13
14714361,train,217,3,5,10,18,True,4
14715180,train,276,4,6,8,18,False,0
14716650,train,140,2,4,2,8,True,17
14722336,train,164,4,4,2,10,False,0
14732749,train,383,4,6,11,21,True,23
14736356,train,199,3,5,3,11,False,0
14745744,train,177,4,4,5,13,False,0
14749563,train,207,2,3,8,13,False,0
14752429,train,433,8,7,10,25,True,60
14758586,train,16,1,1,1,3,True,1
14763475,train,144,3,3,9,15,True,2
1479049,train,267,6,9,8,23,True,8
1486965,train,263,6,5,5,16,False,0
1488874,train,279,4,2,14,20,True,2
1492408,train,209,5,10,5,20,True,11
14966713,train,258,4,7,9,20,False,0
14970775,train,568,2,35,18,55,False,0
1497159,train,303,7,16,11,34,True,3
14977031,train,157,6,3,2,11,True,9
1497864,train,84,1,4,2,7,False,0
14980919,train,340,2,17,10,29,True,6
14984440,train,431,5,14,12,31,False,0
14985215,train,314,2,14,14,30,True,6
14989068,train,190,1,5,3,9,False,0
14995965,train,183,2,1,3,6,True,5
14996144,train,336,4,8,4,16,True,3
14996351,train,311,1,13,9,23,False,0
14998846,train,336,3,19,14,36,False,0
14999992,train,300,3,2,4,9,True,2
15002089,train,209,3,5,2,10,True,7
15012924,train,272,4,6,13,23,False,0
15013543,train,248,6,8,3,17,True,25
15025886,train,383,2,2,15,19,True,5
15037334,train,298,7,2,13,22,True,2
15039684,train,319,9,10,6,25,True,1
15051597,train,267,4,10,8,22,True,2
15053783,train,239,4,6,8,18,False,0
15055365,train,333,7,3,12,22,False,0
15055890,train,331,4,4,11,19,True,4
15068403,train,518,5,11,6,22,False,0
15080019,train,179,2,4,7,13,False,0
15084616,train,325,2,7,11,20,False,0
15088136,train,382,4,13,9,26,True,4
15091267,train,266,5,11,10,26,False,0
15093843,train,334,4,13,10,27,True,1
15098782,train,234,4,5,7,16,True,17
15101027,train,318,4,3,8,15,False,0
15119720,train,305,4,12,5,21,True,5
15131557,train,316,6,11,9,26,True,2
15132762,train,226,4,6,4,14,True,4
15141043,train,400,3,5,10,18,True,5
1515255,train,209,3,6,3,12,False,0
15154956,train,301,2,3,7,12,True,7
15160783,train,10,1,1,1,3,True,3
15162076,train,289,3,10,8,21,True,16
1516345,train,109,1,5,2,8,True,4
15165532,train,254,4,1,8,13,True,1
15167457,train,328,5,12,12,29,False,0
15169706,train,184,2,5,12,19,True,2
15172423,train,352,3,15,9,27,True,1
15175435,train,323,4,14,7,25,False,0
15176685,train,250,4,14,8,26,True,7
15180835,train,195,5,1,5,11,True,12
15181401,train,241,3,2,4,9,False,0
15182139,train,259,6,3,5,14,False,0
15188980,train,306,3,11,8,22,False,0
15189781,train,259,2,3,12,17,False,0
15189800,train,227,3,3,4,10,True,9
15191260,train,246,4,3,5,12,True,5
15191587,train,260,2,5,5,12,True,4
15193471,train,297,4,13,14,31,True,1
15193939,train,361,2,5,9,16,True,12
15196300,train,427,2,23,21,46,True,8
15198767,train,358,5,7,8,20,False,0
15200727,train,106,3,5,5,13,True,1
15200998,train,369,3,14,6,23,True,3
15206990,train,396,1,9,9,19,True,6
15217131,train,261,2,7,5,14,False,0
15220012,train,566,5,27,9,41,True,2
15220594,train,499,3,1,5,9,False,0
15223738,train,176,3,3,7,13,False,0
15223814,train,365,3,6,13,22,True,3
15223903,train,266,7,4,12,23,True,18
15224298,train,364,9,19,9,37,True,18
15224627,train,247,5,8,14,27,True,9
15233698,train,260,7,11,10,28,True,5
15238023,train,173,2,8,7,17,True,16
15241630,train,292,1,14,3,18,False,0
15247730,train,526,6,6,5,17,True,5
1524884,train,27,1,1,1,3,False,0
15249792,train,240,2,5,8,15,False,0
1525112,train,14,2,1,1,4,True,3
15260182,train,234,3,4,9,16,False,0
15264973,train,156,1,3,12,16,False,0
1526697,train,90,2,4,5,11,True,3
15267097,train,14,1,0,0,1,False,0
1527133,train,156,2,3,3,8,False,0
15272537,train,203,6,1,3,10,False,0
15274666,train,272,6,2,6,14,True,8
15274670,train,275,4,9,6,19,True,4
15275765,train,238,4,15,10,29,True,5
15278032,train,304,6,5,10,21,True,6
15279417,train,338,2,7,6,15,True,3
15283485,train,271,7,5,5,17,True,5
15294387,train,191,4,5,5,14,True,1
15299181,train,321,3,10,9,22,False,0
15302308,train,19,1,2,1,4,True,5
15302787,train,324,3,4,7,14,True,2
15304592,train,82,4,5,3,12,False,0
15304616,train,16,1,1,0,2,False,0
15305197,train,405,3,3,9,15,True,8
15307010,train,335,2,5,7,14,True,17
1530836,train,376,2,16,2,20,True,17
15309442,train,336,3,6,10,19,True,18
15310639,train,362,5,10,12,27,True,17
15312096,train,274,4,10,4,18,False,0
15317925,train,318,5,8,11,24,True,7
15319704,train,383,6,7,6,19,False,0
15324531,train,513,6,24,14,44,True,19
15327617,train,282,4,8,9,21,True,4
15346745,train,302,2,9,8,19,False,0
15353873,train,422,3,14,12,29,False,0
15356085,train,371,3,8,8,19,True,13
15356657,train,223,3,6,6,15,False,0
15358441,train,349,4,17,12,33,True,8
15358853,train,372,3,19,11,33,True,4
15358872,train,160,4,4,5,13,True,15
1536276,train,178,3,4,4,11,False,0
15364709,train,474,6,22,5,33,True,12
15374792,train,91,4,2,4,10,True,3
15377466,train,435,4,7,19,30,True,39
15383046,train,292,5,5,6,16,True,21
1541306,train,221,4,2,9,15,True,2
15446660,train,152,1,5,1,7,True,7
15449150,train,219,3,4,10,17,False,0
15453848,train,246,1,3,8,12,False,0
15463829,train,297,4,6,5,15,True,1
15464783,train,10,1,1,1,3,True,3
15466792,train,309,3,13,14,30,True,1
15468367,train,450,4,10,6,20,False,0
15472185,train,286,4,6,5,15,False,0
15472677,train,352,4,9,8,21,False,0
15473502,train,351,3,14,11,28,True,27
15474171,train,136,7,1,0,8,False,0
15476575,train,388,8,10,12,30,True,4
15477492,train,253,6,1,5,12,True,4
15477567,train,10,1,1,1,3,True,7
15481334,train,229,1,5,6,12,False,0
15482080,train,154,2,4,5,11,True,11
1548248,train,293,7,16,9,32,False,0
15482502,train,352,3,6,3,12,False,0
15486373,train,366,7,10,13,30,True,1
15490072,train,471,4,10,21,35,True,1
15491374,train,316,4,5,6,15,False,0
15492353,train,348,4,12,8,24,False,0
15492789,train,241,3,6,3,12,True,1
15492949,train,469,7,10,8,25,False,0
15506067,train,438,1,5,15,21,False,0
15509022,train,187,4,4,4,12,True,12
15509083,train,274,4,4,6,14,True,3
15523323,train,262,5,3,9,17,True,33
15523393,train,308,5,8,9,22,True,1
15528779,train,301,5,8,11,24,True,8
15528910,train,280,3,10,10,23,True,8
15530681,train,167,2,9,6,17,True,9
1553169,train,301,2,9,7,18,True,9
15533466,train,310,4,7,10,21,True,2
15534261,train,139,3,3,3,9,True,5
15535495,train,301,1,7,10,18,False,0
15536093,train,313,6,1,10,17,False,0
15538933,train,309,1,2,10,13,False,0
15541087,train,330,1,16,6,23,True,12
15545310,train,291,1,6,10,17,True,7
15548759,train,395,8,9,9,26,True,2
15553821,train,281,3,5,3,11,True,1
15562654,train,266,3,9,6,18,True,8
15564950,train,339,2,6,7,15,True,6
15571443,train,159,1,3,5,9,True,3
15571828,train,319,4,6,14,24,True,1
15572491,train,306,5,10,9,24,True,2
15573541,train,244,2,4,2,8,True,22
15587240,train,235,1,3,7,11,True,10
15591456,train,254,2,4,2,8,True,5
15591756,train,318,8,4,8,20,True,17
15602505,train,296,5,15,14,34,True,7
15603203,train,384,3,3,4,10,True,11
15606733,train,253,5,14,3,22,True,6
15608043,train,280,3,12,8,23,False,0
15610252,train,296,5,7,5,17,True,16
15612617,train,288,3,3,12,18,True,1
15616772,train,336,9,9,8,26,True,3
15622265,train,327,2,18,14,34,True,2
15623221,train,241,2,10,7,19,True,2
15623613,train,306,7,10,5,22,True,4
1562431,train,235,3,8,6,17,True,11
15625713,train,186,5,6,7,18,False,0
15641975,train,285,1,11,5,17,True,2
15642753,train,175,2,3,4,9,False,0
15652441,train,228,2,9,10,21,True,3
15653006,train,432,3,7,4,14,True,6
15656360,train,114,4,6,1,11,True,3
15673098,train,207,3,7,8,18,False,0
15673801,train,405,5,14,11,30,True,6
15673894,train,308,2,13,14,29,True,8
15673999,train,225,4,5,9,18,False,0
15678729,train,256,3,5,8,16,False,0
15681940,train,323,5,15,9,29,True,3
15688961,train,250,3,5,6,14,True,9
15689088,train,244,3,3,6,12,True,10
15689804,train,261,5,7,2,14,True,9
15691793,train,335,3,8,6,17,False,0
15695500,train,328,3,12,9,24,False,0
15701493,train,415,6,6,10,22,True,19
15713151,train,320,3,7,10,20,True,4
15719741,train,289,5,6,16,27,True,1
15730346,train,399,3,16,11,30,False,0
1573044,train,210,3,17,10,30,False,0
15733631,train,298,2,4,6,12,False,0
15734707,train,248,2,8,7,17,True,3
15735119,train,398,5,8,16,29,True,5
15738536,train,326,3,11,6,20,False,0
15741753,train,365,5,18,6,29,False,0
15741848,train,301,4,9,2,15,True,4
15745138,train,266,2,8,6,16,True,27
15746053,train,299,3,7,6,16,False,0
15746480,train,124,3,6,4,13,True,12
15749735,train,375,2,10,15,27,True,2
1575174,train,276,2,6,8,16,False,0
15764256,train,422,1,4,7,12,False,0
15764958,train,298,2,18,8,28,True,2
15769918,train,236,4,5,5,14,False,0
15769967,train,524,8,8,13,29,True,15
15774238,train,294,5,9,8,22,True,10
15778725,train,252,3,8,7,18,True,2
15781531,train,306,5,4,14,23,True,20
15781835,train,55,2,3,2,7,True,5
1578953,train,17,1,1,1,3,True,7
15793648,train,390,2,6,12,20,True,2
15798610,train,311,4,10,3,17,True,3
15800226,train,385,3,9,8,20,True,2
15810908,train,283,4,5,7,16,True,7
15814479,train,271,2,2,7,11,False,0
15816106,train,313,3,2,14,19,True,2
15816586,train,318,2,1,13,16,True,46
15817848,train,353,5,8,8,21,True,13
15818697,train,430,4,13,11,28,False,0
15821644,train,317,5,5,12,22,False,0
15824212,train,274,2,8,10,20,False,0
15829494,train,360,4,10,10,24,True,2
15830983,train,131,2,7,2,11,True,9
15837967,train,397,5,24,5,34,True,1
15838684,train,277,2,5,4,11,False,0
15839875,train,16,1,2,0,3,False,0
1584260,train,379,3,12,6,21,True,7
1584317,train,307,3,6,5,14,True,13
15845130,train,332,5,1,6,12,True,7
15848979,train,315,6,8,8,22,True,10
15857741,train,167,3,10,5,18,True,9
15861942,train,248,3,2,3,8,True,16
15877748,train,289,1,6,9,16,True,15
15886667,train,301,4,12,5,21,True,62
15889546,train,240,3,3,5,11,True,6
15890448,train,332,5,9,12,26,True,7
15891326,train,340,3,21,6,30,True,18
15894770,train,381,6,3,13,22,True,9
15894964,train,354,4,4,4,12,False,0
15895329,train,427,4,7,10,21,True,1
15897310,train,321,4,9,6,19,True,1
15897822,train,351,5,7,6,18,True,12
15909709,train,191,1,2,1,4,False,0
15914128,train,225,1,5,6,12,False,0
15914517,train,241,2,10,8,20,True,6
15915547,train,354,2,21,9,32,True,4
15916851,train,236,4,6,11,21,True,30
15922817,train,510,5,15,6,26,False,0
1592650,train,149,4,2,4,10,False,0
15929820,train,388,4,11,8,23,False,0
15930233,train,343,3,9,9,21,True,2
1593244,train,256,2,7,6,15,True,4
15937606,train,384,8,3,12,23,True,16
15937908,train,307,3,8,7,18,True,3
15940774,train,510,2,29,19,50,False,0
15943172,train,364,5,10,6,21,True,2
15947531,train,213,4,5,7,16,False,0
15948916,train,101,3,1,2,6,False,0
15955950,train,88,2,4,2,8,False,0
15956086,train,360,4,5,13,22,False,0
1595776,train,271,4,8,8,20,True,13
15960148,train,436,9,13,16,38,True,2
15960694,train,298,4,2,5,11,False,0
15963401,train,358,8,6,15,29,True,36
15965311,train,307,3,4,10,17,True,23
15965438,train,73,3,6,1,10,False,0
15968406,train,256,5,4,10,19,True,4
15973098,train,537,2,17,22,41,True,7
15975721,train,279,3,8,3,14,True,1
15978926,train,398,5,5,10,20,False,0
15979021,train,296,4,7,5,16,True,6
15985559,train,301,4,1,16,21,True,10
15987536,train,289,3,7,15,25,True,2
15994014,train,374,2,5,13,20,True,10
15994720,train,294,5,9,7,21,True,1
15996057,train,289,6,7,11,24,True,9
16006861,train,369,2,4,12,18,False,0
16007391,train,371,4,1,11,16,True,3
16014845,train,222,5,13,2,20,True,16
16027809,train,95,2,5,3,10,True,12
16030275,train,384,4,7,7,18,True,7
16030622,train,12,1,1,0,2,False,0
16037751,train,298,4,12,15,31,False,0
16038713,train,302,2,12,4,18,False,0
16044227,train,305,3,2,6,11,True,7
16048456,train,305,2,9,10,21,True,3
16076379,train,333,3,6,10,19,True,1
16079640,train,344,5,15,4,24,False,0
16083628,train,308,5,1,4,10,True,20
1608405,train,297,4,8,7,19,True,2
16087911,train,80,1,6,4,11,False,0
16089221,train,203,6,6,9,21,True,9
16093405,train,301,3,11,8,22,True,2
16095446,train,330,2,3,9,14,True,2
16095766,train,350,3,11,13,27,True,3
16097539,train,241,4,4,2,10,True,24
16099893,train,297,2,6,8,16,True,1
16104966,train,288,3,7,4,14,True,6
16107454,train,6,1,1,0,2,False,0
16108749,train,274,2,11,7,20,False,0
16108781,train,335,4,7,12,23,True,15
16109116,train,457,5,15,14,34,True,6
1610994,train,332,2,13,10,25,True,3
16113620,train,257,4,8,13,25,True,8
16116013,train,277,3,2,9,14,False,0
16116055,train,319,4,11,8,23,False,0
16119478,train,145,2,7,3,12,False,0
16119805,train,249,4,6,9,19,True,25
16124442,train,351,4,13,10,27,True,3
16125499,train,374,4,2,19,25,True,6
16128933,train,358,3,3,7,13,True,37
16137240,train,317,5,8,8,21,True,22
16145415,train,414,3,3,15,21,True,4
16146466,train,313,7,9,2,18,True,5
16160627,train,181,2,6,6,14,False,0
1616359,train,232,3,5,12,20,True,5
161652,train,235,3,10,5,18,True,23
16167251,train,218,2,7,8,17,False,0
16173223,train,294,4,4,13,21,True,1
1617528,train,318,2,9,16,27,True,5
16177585,train,116,2,5,5,12,True,3
16181530,train,262,4,4,11,19,False,0
16181541,train,202,3,4,12,19,True,7
16190799,train,293,4,13,10,27,False,0
16197624,train,351,5,6,8,19,False,0
16198776,train,434,3,8,9,20,False,0
16199793,train,226,4,6,4,14,False,0
16200817,train,295,3,16,4,23,True,2
16202291,train,336,5,9,6,20,False,0
16204903,train,247,2,13,6,21,False,0
16208798,train,296,3,2,7,12,True,3
16212446,train,155,4,3,5,12,True,9
16214437,train,381,2,13,12,27,True,6
16214598,train,422,7,4,16,27,True,3
1621668,train,223,4,12,11,27,False,0
16217314,train,14,3,1,0,4,True,5
16220085,train,448,4,9,7,20,True,4
16220761,train,292,4,13,8,25,True,18
16223394,train,302,3,6,5,14,False,0
1622739,train,329,3,2,10,15,False,0
16229958,train,253,2,2,9,13,True,10
16230665,train,563,7,19,10,36,True,6
16230666,train,543,6,3,11,20,False,0
16232016,train,361,2,7,8,17,True,2
16234574,train,345,4,4,7,15,True,9
1623694,train,185,2,8,11,21,False,0
16238662,train,250,5,3,2,10,True,3
16238797,train,272,3,7,8,18,False,0
16239862,train,259,4,10,5,19,False,0
16249417,train,368,4,10,8,22,True,4
16253098,train,267,3,5,5,13,False,0
16254100,train,273,4,9,5,18,True,1
16257339,train,328,8,6,10,24,True,1
16264956,train,11,1,1,0,2,True,1
16266472,train,371,4,16,10,30,True,2
16275518,train,253,2,3,7,12,False,0
16275661,train,238,6,4,3,13,True,9
16275814,train,380,7,12,7,26,True,2
16281190,train,166,4,5,4,13,True,2
16283087,train,147,3,3,3,9,True,11
16293958,train,356,4,15,12,31,False,0
16296713,train,268,3,8,13,24,True,2
16299669,train,267,6,4,7,17,True,1
16304214,train,238,3,5,9,17,True,1
16311751,train,282,1,4,8,13,False,0
16313112,train,282,2,6,6,14,True,4
16316486,train,188,3,6,5,14,True,10
1631861,train,218,2,6,6,14,True,2
16326121,train,354,2,11,16,29,True,6
16329017,train,334,1,5,4,10,False,0
16335132,train,411,4,4,5,13,True,17
16337719,train,170,1,4,5,10,False,0
1634173,train,153,3,9,3,15,True,6
16343383,train,357,4,8,12,24,False,0
16354710,train,325,6,5,9,20,False,0
16360994,train,359,5,3,4,12,False,0
16377918,train,240,4,10,5,19,False,0
16378639,train,460,1,19,15,35,True,12
16379507,train,499,2,16,22,40,False,0
16379508,train,270,6,3,11,20,True,2
16381993,train,254,1,4,14,19,True,27
16382035,train,92,1,5,4,10,False,0
16386890,train,211,2,4,2,8,True,2
16393600,train,332,7,19,2,28,True,2
16393740,train,252,6,7,7,20,True,12
16394797,train,345,5,3,6,14,True,6
16399263,train,236,6,3,5,14,True,3
1640362,train,193,2,6,4,12,False,0
16411994,train,329,5,4,9,18,True,2
16413605,train,259,5,3,0,8,False,0
16413892,train,250,2,9,5,16,False,0
16418843,train,137,1,5,2,8,False,0
1642441,train,412,4,14,7,25,True,3
16426958,train,275,4,6,3,13,False,0
16431255,train,354,4,7,10,21,True,16
16435344,train,316,4,6,10,20,False,0
16437191,train,344,6,7,13,26,True,1
16448427,train,335,2,7,8,17,False,0
16452103,train,428,3,1,5,9,False,0
16454975,train,371,4,16,6,26,True,6
1645768,train,178,2,7,8,17,False,0
16472720,train,223,3,6,2,11,True,2
16472981,train,306,2,3,4,9,False,0
16480401,train,285,5,11,4,20,True,6
16483029,train,233,4,2,6,12,False,0
16492716,train,329,2,5,5,12,True,2
16495253,train,418,3,19,7,29,False,0
16503545,train,175,4,5,3,12,False,0
16505756,train,210,3,4,10,17,False,0
16508555,train,304,4,10,9,23,True,10
16522696,train,483,5,19,9,33,False,0
16527796,train,335,3,7,7,17,True,13
16540291,train,221,3,4,5,12,True,5
16540862,train,408,6,10,7,23,True,12
16541481,train,293,8,6,9,23,True,4
16548702,train,163,2,5,4,11,False,0
16555138,train,127,3,3,2,8,False,0
16562630,train,296,2,2,9,13,False,0
16567604,train,345,3,8,7,18,True,10
16571852,train,254,6,8,5,19,True,3
16585311,train,355,4,5,8,17,False,0
16585808,train,177,3,3,2,8,True,4
1659236,train,237,4,4,5,13,True,2
16595217,train,365,10,25,7,42,True,2
16596465,train,154,3,2,5,10,False,0
16596861,train,111,1,1,0,2,False,0
16600723,train,342,3,12,9,24,True,12
16601648,train,201,4,3,7,14,True,2
16603337,train,208,4,6,8,18,False,0
16644334,train,324,9,5,5,19,True,17
16647616,train,325,3,6,9,18,False,0
16648775,train,207,3,6,8,17,True,3
16651950,train,287,3,7,6,16,True,2
16670650,train,314,6,6,8,20,True,5
16671415,train,87,2,3,0,5,False,0
1667693,train,360,2,5,4,11,False,0
16684856,train,410,3,3,11,17,False,0
16686565,train,233,2,7,3,12,True,1
16691061,train,300,6,6,11,23,True,3
16700802,train,262,2,7,4,13,False,0
1670445,train,184,3,5,4,12,False,0
16704894,train,326,5,15,11,31,False,0
16709205,train,314,8,7,7,22,True,15
16712638,train,278,4,2,10,16,False,0
16714498,train,240,3,8,4,15,False,0
16719652,train,184,2,2,1,5,True,3
16729400,train,361,3,12,9,24,False,0
16730335,train,301,6,7,6,19,True,2
