method,setting,split,raw_path,judge_path,summary_path,judge_evaluator_version,judge_prompt_version,label,dimension,value,count,rate
llm,default,test,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/raw.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,completeness,partial,0,0.0
llm,default,test,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/raw.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,completeness,missing,0,0.0
llm,default,test,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/raw.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,accuracy,accurate,2,1.0
llm,default,test,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/raw.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,accuracy,mixed,0,0.0
llm,default,test,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/raw.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,accuracy,incorrect,0,0.0
llm,default,test,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/raw.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,noise,low,2,1.0
llm,default,test,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/raw.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,noise,medium,0,0.0
llm,default,test,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/raw.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,noise,high,0,0.0
llm,default,test,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/raw.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,granularity,appropriate,2,1.0
llm,default,test,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/raw.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,granularity,too_broad,0,0.0
llm,default,test,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/raw.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,granularity,too_narrow,0,0.0
llm,default,test,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/raw.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,granularity,mixed,0,0.0
llm,default,test,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/raw.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,overall_verdict,strong,2,1.0
llm,default,test,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/raw.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,overall_verdict,mixed,0,0.0
llm,default,test,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/raw.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge.jsonl,/tmp/pytest-of-root/pytest-105/test_cli_resume_skips_complete0/judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,overall_verdict,weak,0,0.0
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,completeness,complete,70,0.36649214659685864
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,completeness,partial,119,0.6230366492146597
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,completeness,missing,2,0.010471204188481676
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,accuracy,accurate,146,0.7643979057591623
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,accuracy,mixed,43,0.225130890052356
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,accuracy,incorrect,2,0.010471204188481676
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,noise,low,147,0.7696335078534031
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,noise,medium,40,0.2094240837696335
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,noise,high,4,0.020942408376963352
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,granularity,appropriate,106,0.5549738219895288
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,granularity,too_broad,6,0.031413612565445025
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,granularity,too_narrow,30,0.15706806282722513
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,granularity,mixed,49,0.25654450261780104
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,overall_verdict,strong,79,0.41361256544502617
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,overall_verdict,mixed,109,0.5706806282722513
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,overall_verdict,weak,3,0.015706806282722512
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,completeness,complete,150,0.7853403141361257
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,completeness,partial,39,0.20418848167539266
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,completeness,missing,2,0.010471204188481676
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,accuracy,accurate,142,0.743455497382199
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,accuracy,mixed,45,0.2356020942408377
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,accuracy,incorrect,4,0.020942408376963352
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,noise,low,136,0.7120418848167539
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,noise,medium,49,0.25654450261780104
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,noise,high,6,0.031413612565445025
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,granularity,appropriate,141,0.7382198952879581
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,granularity,too_broad,0,0.0
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,granularity,too_narrow,0,0.0
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,granularity,mixed,50,0.2617801047120419
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,overall_verdict,strong,137,0.7172774869109948
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,overall_verdict,mixed,48,0.2513089005235602
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,overall_verdict,weak,6,0.031413612565445025
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,completeness,complete,141,0.7382198952879581
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,completeness,partial,48,0.2513089005235602
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,completeness,missing,2,0.010471204188481676
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,accuracy,accurate,107,0.5602094240837696
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,accuracy,mixed,82,0.4293193717277487
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,accuracy,incorrect,2,0.010471204188481676
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,noise,low,64,0.33507853403141363
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,noise,medium,111,0.581151832460733
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,noise,high,16,0.08376963350785341
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,granularity,appropriate,81,0.42408376963350786
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,granularity,too_broad,3,0.015706806282722512
openai_llm,few_shot_text_newprovider_2026-05-15_r2_w8,test,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-15_r2_w8/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-15_r2_w8.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,granularity,too_narrow,0,0.0
