pmid,study_id,gt_record_idx,model,slot_id,domain,gt_domain_str,gt,pred,match
21977314,Daubenmier 2011,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Low risk,1
22114597,Scribante 2011,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Unclear risk,Unclear risk,1
22114597,Scribante 2011,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Unclear risk,1
22114597,Scribante 2011,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Unclear risk,Unclear risk,1
22114597,Scribante 2011,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Unclear risk,Low risk,0
22318468,Nur 2012,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Unclear risk,Unclear risk,1
22318468,Nur 2012,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Unclear risk,1
22318468,Nur 2012,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Unclear risk,High risk,0
22318468,Nur 2012,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Unclear risk,Low risk,0
22318468,Nur 2012,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Unclear risk,Low risk,0
22338101,Kopf 2014,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Unclear risk,Unclear risk,1
22338101,Kopf 2014,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Unclear risk,1
22338101,Kopf 2014,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Unclear risk,High risk,0
22338101,Kopf 2014,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Unclear risk,Low risk,0
22338101,Kopf 2014,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Unclear risk,Low risk,0
22396225,Blom 2013,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Unclear risk,Low risk,0
22396225,Blom 2013,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
22396225,Blom 2013,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Unclear risk,High risk,0
22396225,Blom 2013,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Unclear risk,Low risk,0
22396225,Blom 2013,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Unclear risk,Unclear risk,1
22454006,Strowitzki 2012,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
22454006,Strowitzki 2012,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
22454006,Strowitzki 2012,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,High risk,High risk,1
22454006,Strowitzki 2012,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,High risk,High risk,1
22454006,Strowitzki 2012,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Low risk,1
22632135,Sharif 2012,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Unclear risk,Unclear risk,1
22632135,Sharif 2012,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Unclear risk,1
22632135,Sharif 2012,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,High risk,High risk,1
22632135,Sharif 2012,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding (performance bias and detection bias): All outcomes,Not applicable,Low risk,0
22632135,Sharif 2012,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Low risk,1
22686269,Danielson 2012,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
22686269,Danielson 2012,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),High risk,Unclear risk,0
22686269,Danielson 2012,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,High risk,High risk,1
22686269,Danielson 2012,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,High risk,Unclear risk,0
22686269,Danielson 2012,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Low risk,1
22697448,McCabe 2009,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Unclear risk,Low risk,0
22697448,McCabe 2009,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Unclear risk,1
22697448,McCabe 2009,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,High risk,High risk,1
22697448,McCabe 2009,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,High risk,Low risk,0
22697448,McCabe 2009,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Low risk,1
22720834,McGrady 2012,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Low risk,Low risk,1
22720834,McGrady 2012,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,High risk,Low risk,0
22723573,TEMSO 2011,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
22723573,TEMSO 2011,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Unclear risk,0
22723573,TEMSO 2011,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Low risk,Low risk,1
22723573,TEMSO 2011,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,High risk,Low risk,0
22723573,TEMSO 2011,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Unclear risk,Low risk,0
22825933,Lepore 2012,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
22825933,Lepore 2012,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Low risk,0
22825933,Lepore 2012,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),Unclear risk,High risk,0
22825933,Lepore 2012,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Low risk,Low risk,1
22825933,Lepore 2012,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Low risk,Low risk,1
22839453,Ashby 2012,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
22839453,Ashby 2012,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
22839453,Ashby 2012,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Low risk,Low risk,1
22839453,Ashby 2012,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Low risk,1
22870204,White 2011,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
22870204,White 2011,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Unclear risk,0
22870204,White 2011,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Low risk,Low risk,1
22928960,Houry 2012,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation,Low risk,Low risk,1
22928960,Houry 2012,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment,Low risk,Unclear risk,0
22928960,Houry 2012,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel: All outcomes,Unclear risk,High risk,0
22928960,Houry 2012,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessors: All outcomes,Unclear risk,Low risk,0
22928960,Houry 2012,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data: All outcomes,Low risk,Low risk,1
22934754,Koenig 2012,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Unclear risk,Low risk,0
22934754,Koenig 2012,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
22934754,Koenig 2012,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Low risk,Unclear risk,0
22934754,Koenig 2012,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Low risk,High risk,0
22934754,Koenig 2012,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,High risk,Low risk,0
22956296,HCSF 1 2007,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
22956296,HCSF 1 2007,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Unclear risk,1
22956296,HCSF 1 2007,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),High risk,High risk,1
22956296,HCSF 1 2007,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),High risk,Low risk,0
22956296,HCSF 1 2007,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),High risk,Unclear risk,0
23148458,Sheridan 2012,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
23148458,Sheridan 2012,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
23148458,Sheridan 2012,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),Low risk,High risk,0
